"","ahp","alcoa","amerb","arco","coke","comme","dow","dupont","espey","exxon","fisch","ford","ge","gm","gte","gulf","hp","ibm","inger","iroqu","jnj","kimbc","kinar","kodak","luken","meico","merck","mmm","mobil","morris","pandg","pills","schlum","sears","sherw","tex"
"1966-11-25",0.99246,1.00824,1.00778,1.01299,1,1.0566,1.00435,1.02149,1.08621,0.99808,1,1.00949,1.00258,1.01657,1.00283,1.01418,1.02957,1.02879,0.98649,1,0.98944,0.98305,0.89474,0.99796,1.01688,0.99644,1.00485,1.01109,0.9895,1.00383,0.9983,0.975,1.00565,1.00769,0.97605,0.9932
"1966-11-28",0.99544,0.99346,0.99614,1.00285,1.00407,1.04762,0.98701,0.99029,1.04762,0.9904,1,1.00313,1.02185,0.98551,1,0.97203,1.01567,1.0116,0.99658,0.975,1.01524,1.00246,1,1.0082,1.00415,0.98571,0.99356,1.0047,1.00796,1,1.00683,0.98901,0.98315,0.99491,1.00613,1.01027
"1966-11-29",1.00153,1.01151,0.96512,1.01705,1.00146,0.98864,0.98684,0.9902,0.98485,0.99612,1.02055,0.9875,0.98616,0.98713,1,0.96763,0.97943,1.00675,0.96564,0.97436,1.00901,0.99754,0.94118,0.98333,0.99587,0.99275,1.00648,0.99376,1.00789,0.98092,1,0.98148,1,1.00512,1,1.00169
"1966-11-30",1,0.99187,1,1.00279,1,0.95402,0.99556,0.9967,1.06154,1,1,1,1,0.99069,1.00565,1.0223,1.01575,1.00804,1,0.97368,1.00595,1.02463,1,1.00729,0.98755,1.0219,1.0248,1.00471,1.00261,0.99611,0.99661,1.02264,0.97429,0.99746,1.0061,0.99662
"1966-12-01",1.00152,0.99672,1.00402,1,0.98837,1.0241,1.00893,0.99917,0.95652,0.99416,1.02685,0.98734,1.00128,0.99248,0.98876,0.98909,1.00258,0.98437,1.01779,1,1.01183,1.00481,1.0625,0.99069,0.98739,1.00714,0.98418,1.01406,1.00781,1,1.0017,1.01107,0.98534,0.99745,1,0.97793
"1966-12-02",1,0.99836,1,0.99861,1,1.00882,1.0177,1.00083,1,1,1,1.00321,1.00255,1.01515,1.00284,0.99632,1.00773,0.99156,0.98951,1.01351,0.99708,1.00239,1,0.98539,1.00851,1,0.99678,0.98305,0.99483,1,1.00509,1.00365,0.98214,1.00256,1.00606,1
"1966-12-05",1.00609,1.00165,0.988,1.00418,1,1.00292,1.02174,0.99255,0.9697,0.99609,0.99346,1,1.01525,0.9944,0.99717,0.99631,0.97187,1.01431,1,0.98667,1,0.99761,1,1.01589,0.98734,1.00709,1.01613,0.99843,0.99221,1.02734,0.99662,1.01091,1.00303,1.0051,0.98795,1.00347
"1966-12-06",1.00303,1,1.02024,1.00139,1.01029,1.01744,1.05319,1.005,0.96875,1.00982,1,1,0.99524,0.9925,1.01136,1.0037,1.00526,1.0094,1.0212,1,1.00293,1.02632,1.05882,0.99791,1.06838,1,1.00952,1.01256,1.03665,1.01901,1.01525,1.01439,1.05136,1.00254,1.0061,1.00865
"1966-12-07",1.01357,1.02467,0.97619,1.01526,1.00437,1.01714,0.99596,1.00747,1,1.02724,0.97368,1.00319,0.99241,0.99811,1.01404,1.04797,1.01309,1.0153,1.02768,1.02703,1.00585,0.98824,0.94444,1.04911,1.012,1,1.00629,1.03101,0.99242,0.98881,0.98998,1.02837,1.01724,1.00759,1.00606,1.01715
"1966-12-08",1.0119,1.01284,0.99593,1.0082,1.0087,1.17978,1.01826,1.00247,1.01613,1.00189,1.02027,1,1.0051,1.00189,0.99169,0.98944,1.01292,1.00393,1.02357,0.94737,1.00872,0.98571,1.35294,1.02789,1.01581,1.00704,1.00937,0.98647,0.98982,1,0.99325,1.01724,1,1.00503,0.98193,1.02192
"1966-12-09",0.99853,1.02536,1.00816,0.99729,1.00862,1.04286,1.0239,1,0.96825,0.99244,0.99338,1.01592,0.98985,1.02079,1.00559,1,0.9949,0.98303,0.99342,1.02778,1.00865,0.99034,0.91304,1,0.98833,0.98601,0.98762,1.01524,1.00257,1.01132,1.00509,1.01695,1.00282,1,0.97546,0.9901
"1966-12-12",1.00147,1.017,0.99595,0.98641,1.02564,0.99543,1.00778,1.00904,1.11475,1.00762,1,1.02508,1.00513,1.03333,1.00556,1.06228,1.01026,1.01195,1.00993,0.97297,1.00286,1.01707,0.95238,0.99709,1.07874,0.98936,1.00627,1.03303,1,1,0.99155,1.00333,1.01408,1,1.01258,1.01
"1966-12-13",1.00588,1.00608,1,0.99174,0.99583,0.93119,1.00579,0.99023,0.95588,0.9811,1.01333,1.01223,0.9898,1.01254,0.99724,0.95973,1.00508,1.00328,0.99016,1.01389,1.00855,1.00959,1,0.99514,0.94891,1.01075,0.98754,0.97965,0.99744,0.98134,0.9983,1.01661,0.99167,0.9725,0.99068,0.9802
"1966-12-14",0.99561,1.00302,0.99593,0.98333,0.99861,1.10837,0.99808,1,1,0.98266,1.00658,0.99396,0.99871,0.99469,1.01385,1.02098,1.00505,0.99804,1.00662,0.9863,1.0113,0.99525,0.9,1.00781,1.01923,1,0.99054,0.99555,0.96658,0.98783,1.00512,0.99673,0.9888,1.01028,1.02194,1.00168
"1966-12-15",1.00147,0.9759,1,1.00565,0.99721,1.01778,0.98077,0.98684,0.98462,1,0.99346,0.97568,0.97548,0.97331,0.98907,0.98288,0.97487,0.97772,0.99342,0.97222,1.0014,0.97613,1,0.99031,0.96604,0.99645,0.98408,1,0.98138,1.03113,1.00679,0.99016,0.99717,0.98728,1.00613,0.97143
"1966-12-16",0.99707,0.99228,0.99592,1.00702,0.9972,0.9869,1.01176,1.00667,1,0.9902,0.99342,0.99065,0.98942,1.01097,0.99724,1.01742,1.02577,0.99531,1.01656,1,0.99024,0.97311,1.11111,0.99413,1.00781,1,1,0.99404,0.9729,0.99623,0.99663,0.94702,0.98011,0.98196,1.01829,1.00346
"1966-12-19",0.99706,0.99689,1.0082,0.99582,1.01124,0.96903,1.00194,1,1.0625,0.9901,1.00662,1,0.96123,0.98373,1.01108,0.9863,1.00251,0.99663,0.99023,1.05714,1.01268,0.99497,0.9,0.99606,1.04264,1.01068,0.99353,1,0.99721,1.00758,1.01184,0.96503,0.97101,0.99475,1.02695,1.0069
"1966-12-20",0.98378,0.9922,1.00407,1.0042,1,1.0137,1.0058,0.98096,0.95588,0.988,0.99342,0.99686,0.98748,1.00368,0.99726,0.96528,1.00251,1.00811,1,0.94595,1,1.01263,1,0.98814,0.96654,0.99296,0.99349,0.98351,1.02793,1,0.99498,1.01449,1.00299,1,0.98542,1.00514
"1966-12-21",1.0045,0.99371,0.9919,1.00279,1.01389,0.99099,0.98846,1.00675,1.2,1.01012,0.99338,1.00946,0.99577,0.99817,1.01099,1.01079,1.03,0.99732,1,1.01429,0.99722,1.00748,1,1.018,1.04615,1,0.99836,1.00762,1.03804,0.99624,1.00672,1.00714,1.01488,1,1.07101,1.00511
"1966-12-22",0.99254,0.99842,0.99592,0.99861,1.00548,1.00455,0.99416,1.00335,0.96154,1.02605,1.00667,0.99687,0.99434,0.99633,0.99457,0.99288,1.00728,0.99328,1.00329,0.98592,0.99861,1.0099,1.11111,1.00393,0.99632,1,1.00493,1,0.98953,1.01887,0.99499,1.00709,0.99707,1,0.99448,1.01356
"1966-12-23",1.00451,1.00951,1.02459,0.99861,0.99183,0.97285,0.98043,0.99415,1.01333,0.99805,0.99338,1.00627,0.98293,0.99448,0.98361,1,1.00482,0.99459,1.02295,1,1.00279,0.9951,1.05,1.00587,1.02214,1.02128,1.0049,0.98336,1.00794,1.03704,0.97315,0.99648,0.99706,1.00264,1.01667,0.98997
"1966-12-27",0.99102,0.98587,0.98,0.99582,0.99176,0.98256,0.998,0.97899,0.96053,0.99217,0.98,0.99377,0.99132,0.99259,0.99722,1.01075,0.98801,0.99524,1.01282,1,0.99721,0.9803,0.90476,0.98833,0.99639,0.99306,0.99512,0.98308,0.99213,1,1.00862,0.98233,1.00295,0.99474,0.98907,0.98986
"1966-12-28",0.98036,1.0207,1.00408,0.97759,1.00831,0.99408,0.99597,0.99657,0.9589,0.99408,1,0.9906,1.0073,0.99254,1.00836,0.97518,0.99757,1.00342,1.00316,1,0.98603,0.97739,0.94737,1.00492,0.94565,0.97872,1.00654,0.97183,0.98148,0.98571,0.99487,0.95324,0.97176,0.97354,1,1.00341
"1966-12-29",0.97997,0.9922,1.00813,1.00143,0.98901,0.95238,0.98988,0.99569,0.97143,1.00397,1,0.99051,1.02464,0.99436,1.00276,0.97091,0.99513,1.00545,0.97792,1,0.9915,0.98458,0.94444,0.99119,1.00383,0.98551,0.99675,1.00322,1.0027,0.98551,0.99828,1.00755,1.00305,0.99185,1,0.97619
"1966-12-30",1.00786,0.98585,0.99597,0.99285,0.99583,1.03125,1.00818,0.99308,1,1,1.0068,0.98403,1.00141,0.99622,0.99725,1.02622,1.00244,1.00678,0.99355,0.94286,0.97714,1.00261,1,1.00988,0.96183,1,1,1.00161,1.00538,1.00368,1.00516,1,0.97872,0.97808,1.01657,0.99652
"1967-01-03",1.0156,0.97767,1.02834,0.99568,0.99861,0.95152,0.98783,1.02091,1.04412,1.00198,1,1.03896,1.00565,1.04554,0.99724,0.95255,0.99512,0.99327,0.99675,1.0303,0.9883,1.02604,1.17647,0.98826,1.01587,1,0.98046,1.01282,0.97059,0.98901,0.97603,1.03371,1.00932,1.0028,0.99728,0.96853
"1967-01-04",0.97849,0.98369,1.00787,0.98987,0.98045,1.02548,0.99384,1.02389,0.95775,0.99211,1.01351,1.025,1.00281,0.99637,1.01108,1.00766,0.97059,0.98916,1.01629,1.02941,0.98225,1.00254,1.15,1.01782,1.07031,1.125,0.99668,0.99525,1,1.00741,0.9807,1.00362,1.00615,0.99441,1.01362,1
"1967-01-05",1.00471,1.01161,1.01563,0.99123,1.01425,0.98137,1.03719,1.01667,1.08824,1.00994,1.04,1.02134,0.9986,1.03097,1.00822,1.03422,1.01768,1.00959,0.98077,1.01429,1.00301,1.02025,1.08696,1,1.02555,0.89542,1,1.00318,0.99449,0.99632,1.01252,0.99639,1.01835,1.02528,1.02957,1.00361
"1967-01-06",1,1.00984,1.01923,1,1.00281,0.98734,1.01793,1.02131,1,1.00591,1.10256,1.01493,0.98738,1.00177,1.00272,1.00735,1.01489,1.02578,1.00327,1.01408,1.00601,1.01737,1.04,0.99514,0.97865,1.00365,1.02167,1.01585,0.98338,0.99631,1.00353,1.01449,1.01502,1.01918,1.01828,1.0036
"1967-01-09",1.025,1.01623,0.99623,1.00295,1.0084,1.03205,1.03327,1,1.02703,0.99413,1.05814,1.03529,0.98011,1.01411,0.99729,1.0365,1.03178,1.02116,0.99349,1.05556,1.02388,1.00976,1.11538,1.01271,0.98909,1.00364,0.99837,0.99064,0.99718,1.0037,1.00352,1.01071,1.01183,0.99194,1.01538,0.98925
"1967-01-10",0.97866,1.01438,0.98864,1.01765,1.01111,1.00621,0.99621,0.98716,0.97368,1.00394,0.99451,0.99432,0.9942,1,0.99457,0.97183,0.98815,1.00777,1.00984,0.97368,0.99417,1.00483,0.89655,1.00772,1.01471,1.01449,0.98366,0.96693,1.00847,0.99631,1.01404,0.99293,1.03216,0.99729,1.01515,0.99819
"1967-01-11",1.01869,1.00787,1.00383,1.02023,1.04396,1.00617,0.9981,1.00488,0.98649,1.00588,0.97238,1.00286,1.00583,1.00522,1,1.06884,1.03597,1.01285,1,1.05405,0.99707,1,1.15385,1.00575,1.02899,1.01429,0.99502,1.04072,1.01961,1.00741,1.00173,1.02491,1.03683,0.99185,1.01244,1.00907
"1967-01-12",0.99083,1.03125,1,1.03116,0.99868,0.93865,1.00762,0.98706,1,1,1,1.00855,1.00435,1.0173,1.00546,0.98983,1.02778,0.99492,1.01623,1,1,1.0024,0.96667,1.00381,1.00352,0.97183,1,1.00156,1.01923,0.99632,1.02073,1.00694,1.02186,1.0137,1.01229,1.00719
"1967-01-13",1.00154,1.01212,0.99618,1.00275,0.99605,1.00654,0.98677,0.99262,1.0137,1.0117,1.02841,1,1.00433,1.0034,1.00272,1.06507,0.99099,1.01148,1.01917,1.02564,1,0.98321,0.96552,1.01708,1,1.01449,1.01336,1.00156,1.03235,0.98155,1.01354,1.02414,0.99198,1.01892,0.98786,1.01429
"1967-01-16",1.00616,0.9985,0.99617,0.97945,0.98677,0.94805,1.00383,1.00991,1.02703,1.00771,0.98343,1.01412,1.00431,1.00339,0.99729,0.98714,1,0.96974,1.01567,1.025,1.01765,1.01951,0.89286,0.99254,0.96842,1.01429,1.00494,0.98128,0.98695,0.97744,1.00334,0.9899,1.00809,1,0.9828,0.99824
"1967-01-17",1.01072,1.02399,1.00769,0.99301,1.00134,1.08904,1.01145,1.01881,1.06579,1.00574,1.00562,1.0195,1.01574,1.01014,1,1.01303,1.01818,1.0091,1.03395,1,1.00578,1.02632,1.12,1,1.01812,1.25352,1.0082,0.99523,1.01058,0.99231,1.01897,1.0034,1.01604,1.01592,1.01,1.01587
"1967-01-18",1.01667,1.01025,1.00382,1.01408,1.00134,1,1.01698,1.01204,1.18519,1.00951,0.98883,1.00546,1,1.00334,0.99728,0.96785,1.00223,1.00773,1.03582,1,1.00862,1.0303,0.96429,1.01128,1.00356,0.98315,1.01301,1.00479,1.02618,0.99225,1.01316,0.99322,1.01579,0.99739,1.00495,1.02778
"1967-01-19",1.01192,1.0087,1.01141,0.99167,1.00535,0.96226,1.00186,1.00714,1.02083,0.99623,1.00565,0.99457,0.99859,1.005,1.0218,1,0.99332,0.9968,0.99424,0.97561,0.99858,0.99321,0.96296,0.99257,1.02128,0.98286,0.98876,1.00795,1,1,0.98377,1.00683,1.02073,0.99738,0.99261,1.00338
"1967-01-20",1.00884,0.99425,1.0188,1.0056,1.00532,1.01307,0.99815,1,1.14286,0.98866,0.98876,1.02186,1.00141,1.01161,1.01067,1.02326,1.01345,1.00064,0.9913,0.975,0.99857,1.00456,1.03846,1,1.02431,1,0.98377,1.0142,0.99235,1.00781,1.0198,1.02034,1.0203,1.00525,1.00993,1
"1967-01-23",1.01752,1.00289,1.00369,0.98886,0.99868,0.98065,1.00557,1.00709,0.95536,0.99235,0.99432,0.99733,1,1.02131,1.01055,1,1.00221,1.01923,0.99123,1.01282,1.00286,1.01361,0.92593,1.00375,0.95932,1.01163,0.99835,1.01555,0.99229,1.03488,1.00971,1.00997,0.96766,0.99739,1.00491,1.00337
"1967-01-24",1.02869,1.03602,1.00368,1.00282,0.99338,1,0.99631,1.01173,0.99065,0.99615,0.98286,1.00804,0.98592,0.98876,1.00261,1.03247,1.01545,1.00503,0.9941,1.01266,1.05698,0.98658,1,0.99254,0.99647,1.09195,1.02479,1.01685,0.98187,1.01124,0.98878,0.97368,1.02314,1.00785,0.99756,1.00503
"1967-01-25",0.99303,0.99305,0.99267,1.00281,1.008,0.98026,1.01667,0.97218,0.98113,0.98839,1,1.00213,1.01286,0.96916,0.99479,1.00314,1.02174,0.99124,1.01484,1,1.00539,0.99773,0.92,0.98872,0.98227,1.04211,0.99355,1.00151,0.98681,1,1.00648,0.99324,1.0201,0.99481,1.00248,0.99499
"1967-01-26",1.02809,0.9972,1.03321,0.993,0.99471,1.01342,1.00364,0.98728,1,0.9863,1.01163,0.97849,1.00141,0.97152,1.00262,1.08464,1.00426,1.00253,1,1,1,0.99091,0.95652,0.9943,1.01083,0.97475,0.98701,0.9985,1,1.01852,0.99195,1.01361,1.01478,1.00783,1.01728,0.99329
"1967-01-27",1.00137,1.01264,1,0.98872,1.00133,1.17219,1.00907,0.99839,0.98077,1,1.00575,0.99451,1,1.01724,1,1.03468,0.98305,1.01134,0.99708,1,1.00804,1.01835,0.95455,1.00382,1.00357,1.00518,1.01151,1.01054,1.00535,1.02909,0.99351,1.03356,0.9733,1.00777,1.01456,1.00338
"1967-01-30",1.00409,1,1.01071,0.98288,1.00797,1.14124,1.01259,1.00645,1.03922,1,1,1.00552,0.99296,1.01695,1.00261,0.98045,0.98276,1.00747,1.0178,1.025,1.00266,1.01351,1.09524,1.02095,0.99288,0.99485,0.99024,1.00745,0.97074,1.02473,1.0098,1.03896,1.01746,0.99743,1.02871,1.00505
"1967-01-31",0.97554,0.9889,1.01413,1.00435,1.00132,0.9505,1,0.99519,0.95283,0.99603,1.00571,1.00275,0.99716,1.00167,1,0.96011,0.9693,0.98764,0.99417,1,1,1,1,1.00373,0.99283,0.96373,1.00164,1.00592,1.0137,1.0069,1.01294,0.99375,1.0098,1.0232,0.99302,1.01039
"1967-02-01",0.99721,0.98457,0.99303,0.99711,0.99342,0.99479,0.99645,0.99678,0.9505,0.99801,1.01136,1.0137,1.00142,0.99834,0.99219,1.05045,1,0.98373,1.01173,0.9878,0.99735,1.00222,1,1.00558,1.00727,1,0.99672,0.99118,1.01784,1.02397,1.00479,0.98113,0.99515,1.01008,0.99063,0.99833
"1967-02-02",1.00419,1.01282,1,1.00145,1.00397,0.96859,1.00178,0.98223,1.05208,1.02196,1.04494,1.01351,1.0142,1.00167,1.00525,1.06497,1.03167,1.00891,0.98551,1.01235,1.00399,1.01109,0.95652,1.00555,1.00361,0.97312,1.00493,1.00742,1.02681,0.98997,1.00636,0.98814,0.99756,1.03491,1.00236,1.01005
"1967-02-03",1.00417,0.99859,1.01263,1.00579,0.98417,1.09189,1.00712,1.00493,1.0396,1.01367,1.03226,1.01333,1.0056,1.00666,0.99478,1.03448,1.01974,1.00631,0.99412,0.97561,1.01457,1.04167,1.04545,1.01471,1.01799,0.99448,0.99345,1.00147,1.01044,0.98311,1.00316,1,1.01711,1.01446,1,1.00829
"1967-02-06",0.99446,0.98873,0.97895,1.00288,0.99464,0.96535,1,0.99836,1.04762,0.98728,0.98958,0.99211,1.00139,0.99008,1.00787,0.98205,0.98065,1.00025,1.02367,1.025,1.00783,0.99158,1.13043,1.00362,0.9788,0.96667,0.99835,0.99265,0.97933,1.00344,0.99843,0.99346,1.01202,1.0095,0.97642,1.00329
"1967-02-07",1.00557,0.99174,0.99642,0.99857,1.00539,1.01538,0.99823,0.99672,1.04545,1.00198,0.96842,1,0.99444,0.99499,1,0.97128,0.99123,1,0.97977,0.97561,1.00259,0.98514,1,0.99458,0.98917,0.98276,0.9901,0.99704,0.98681,1,0.99685,0.97368,1.01663,1,1.00483,1.00164
"1967-02-08",1.0097,0.99856,0.9964,1.00862,1.01877,0.9697,1.00885,1.01645,0.98261,1.00789,1.0163,1.00265,0.9972,1.02013,1.01187,1.0457,0.99779,1.02889,1.0059,1.025,0.98708,1.02802,1,1.01633,1.0146,1.0117,1.00333,1.01486,0.98128,1.02397,1.00158,1.00338,1,1.01176,1.00962,1.01146
"1967-02-09",0.98759,1.00145,0.98556,0.98803,1,0.96354,1.00526,1.00647,0.9646,1,0.98396,1.00265,0.97616,0.97368,1.01813,0.96658,1.02439,1.01099,1,1,0.99738,0.99371,0.96154,0.98571,1.00719,1,0.99336,1.00439,0.98638,0.99666,1.0079,1.02357,1,1.00698,0.99762,0.99838
"1967-02-10",0.99302,1.01154,1.00733,1.02035,0.99868,1.00541,1.01047,1.01286,1.18349,0.99022,1.01087,1.01583,1.0158,1.00473,0.99237,1.03723,0.99784,1,0.99707,1.02439,1.01181,0.99156,0.96,1.00362,1.01429,1.00578,1.00334,1.00583,0.99171,0.98658,0.99687,1.00658,0.99533,0.99769,1.01671,1.00486
"1967-02-13",0.98875,0.99001,0.99273,1.0114,1.00659,1.04839,0.99136,0.99841,1.11628,0.99407,1.01613,1,0.98444,1.01871,1.00256,0.99487,0.99566,1.01419,1.00294,1.04762,1.00389,0.99574,1.08333,1.00361,1.01408,1.01149,1.00333,0.9942,0.98607,0.9966,1.00157,1.01961,0.99061,0.9838,0.98592,0.99194
"1967-02-14",0.99289,0.99856,0.98901,1.00704,0.99476,0.98974,1.0122,1.00159,0.93056,1.00199,1.01058,1.00779,1.00144,0.99833,1.0179,1.00515,1.00871,1.01816,0.98534,1.09091,1.00388,0.98291,1,1.0036,1.05556,1.00852,1.00332,1.01166,1.01412,1.00341,1.01727,1.00641,1.0237,1.02118,1.00952,1.00163
"1967-02-15",1.01576,0.99856,1.0037,1.0014,1.00526,1.01554,0.99312,1.00317,0.99254,1,0.98639,1,1,1.00167,1,1.05128,0.99136,1.01287,1.00595,1.04167,0.99228,1.0087,1.07692,1.00179,0.98026,0.99155,1.01325,0.99135,0.99443,1.0102,1.00309,1,1.01389,0.99074,0.98821,1.01461
"1967-02-16",1.0268,0.98266,1.00369,0.99581,0.99869,0.97959,1,0.99525,0.97744,0.99802,0.99462,0.98196,0.98135,1.00501,1,1.00732,1,0.98441,1.00888,1.02,1.0013,0.99784,0.96429,0.98927,0.98658,0.99716,0.99837,0.99128,0.9972,1,1.00462,1,0.98174,0.96963,1.00716,1.0048
"1967-02-17",1.02747,1.00735,0.99265,1.00281,1.02228,0.98958,0.98787,0.99523,0.98462,0.99404,0.98378,0.99213,0.99269,1.00498,0.99749,1.046,1.00218,0.99619,0.99707,0.96078,1,1.00216,1.03704,0.9991,0.97959,1.00285,0.99673,1.00733,1.02247,0.99327,1.00459,1,1.00465,0.99518,0.99526,0.99522
"1967-02-20",1.00267,1.00146,1.0037,0.9972,0.99231,0.98,0.99123,1,1.00781,0.992,1.00549,0.96561,0.97938,0.97521,1,1.06944,0.99783,0.99735,0.99412,0.97959,0.98756,0.98707,1,0.9991,1.01736,0.98864,1,1.00961,1.01374,1.00339,0.99695,0.98726,1.00463,1,0.99762,1.0016
"1967-02-21",0.99733,0.99563,0.99262,1.0014,1.02067,0.99459,1.00708,0.99042,0.9845,0.99395,1.00546,1.00274,0.99699,0.99831,1.00504,0.98701,0.99782,1.00118,1,1.04167,0.99342,1.00655,0.89286,1,0.96928,1.00575,1.01806,1.00724,0.99187,0.99324,0.97554,1,1.00691,1.00242,1.01671,1.00319
"1967-02-23",1.01604,1.00293,1.00372,0.9972,1.02025,1.03261,0.99824,1,1.00787,1.00609,1,1.00273,1.03167,1.0017,1.00501,0.9693,1.00437,0.99646,1.00592,1,1.01192,1.02169,1.04,1.01087,0.99648,0.99429,1.01935,0.98707,1.00273,1.0102,1,1.00968,0.98398,1,1,0.99522
"1967-02-24",1,0.99854,0.9963,1.00281,1.00248,0.97895,1.00176,0.99187,0.98437,0.99395,0.99457,1.00817,1.00585,0.98983,1.00748,1.01357,1.00435,1.00592,1,1.18,1.00524,1.01062,0.96154,1.00358,1.00353,1,1.01266,1.0131,1,0.98316,1.00157,0.98722,1.0093,0.99758,0.99531,0.9904
"1967-02-27",0.98684,0.96345,0.99628,1.0028,0.99381,0.97849,0.99297,0.9918,0.96825,0.98986,0.97814,0.97838,0.99855,0.98459,0.98515,0.97098,1.01948,0.97882,0.99412,1.0678,1.00781,0.9937,1,1.01607,0.97183,1.01149,0.98437,0.99282,0.98638,0.98288,0.98122,0.97411,0.99539,0.97094,1.00236,0.98223
"1967-02-28",1.01333,0.9742,1.00373,1.00279,1.00125,1.01099,0.99469,0.99504,0.9918,0.9918,1.00559,1.00829,1.00437,1.00696,0.98492,1.02759,1.01911,1.03365,0.99408,1.04762,0.99742,1,1.08,1.0167,1.02536,1.03409,1,1.00724,0.97238,1.01742,0.98884,1.01329,1.00463,0.99501,1,0.99178
"1967-03-01",1,1.00312,1.01115,0.98886,1.01741,1.08152,1.00712,1.01495,1.03306,1.00207,1.01111,1.01918,1.0029,1.01382,1.02041,1.02461,1.01667,1.02326,1.02381,0.9697,1.00777,1.00634,0.96296,0.98634,0.98233,1.03297,0.99683,1.02011,1.0142,0.99658,0.99839,1.00984,1.00461,0.99749,0.99294,0.99337
"1967-03-02",1.04211,0.98913,1.00735,0.99718,0.99756,0.97487,1,0.99509,0.96,1.01856,0.99451,1.02688,1.01445,1.00341,1.01,0.98253,1.0082,1.00284,0.99709,0.92187,1.02057,1.0084,1.03846,1.00176,1,1,0.99204,1.00282,0.9972,1.01718,1.01292,0.98377,1.01835,1.00251,1.00948,1.0217
"1967-03-03",0.98864,0.97959,0.98175,0.99435,0.97059,0.92784,1.00177,0.99671,1.04167,1.01619,0.98895,1.00785,1.00285,0.9966,1.00743,0.97333,1.00813,0.99717,1.00292,1.0339,1.01511,0.99792,1.03704,0.99912,1.01439,1.02128,1.00321,0.99579,1.01124,1,1.00957,1.0099,1,0.98997,0.99061,0.9902
"1967-03-06",1.00383,1,1,0.99148,1.00505,0.97778,1.00176,0.9967,1.008,1.00199,1,0.9974,0.99148,0.98978,0.99017,0.98402,1.00605,1,0.99709,0.95082,1.01489,0.99791,1,0.98683,0.97518,1,1.0144,0.98872,1,0.98986,1.00948,0.98366,0.9955,0.99241,1.0237,0.98845
"1967-03-07",1,0.99679,1.01487,1.00716,0.98116,0.99432,0.9912,1,0.94444,0.99602,0.97765,1.00781,1.00745,1.01205,1.00993,1.0348,1.01403,0.99773,1,1,0.99267,0.99665,1,1,1.00727,0.98958,1.01388,0.99715,0.99167,0.99317,0.99374,1.00664,0.99095,1.00255,0.98611,1.00668
"1967-03-08",0.99746,0.98714,1.0293,0.99004,0.9936,0.97143,0.99467,0.99669,0.98319,0.99401,1.00571,1.00258,1.01719,0.9983,1.0172,1.04148,1.0336,0.99487,0.98834,0.98276,1.00493,1.01483,0.92857,1.01246,0.97473,1.02105,1,1.00858,1.0028,1.01718,1.03307,0.9835,0.96804,1.01781,1.00469,1.00995
"1967-03-09",0.98724,1.00814,0.99644,0.98563,0.99356,1.03529,1,0.99668,1.08547,0.99398,0.99432,1.01031,1.01831,0.9983,1.03865,1.00647,0.99809,0.99943,1.01475,0.96491,0.99877,1.00626,1.03846,1.00351,0.9963,1.02062,1,1.01277,0.98883,1.03378,0.99695,1.01342,0.9717,0.995,0.98598,1.00493
"1967-03-10",0.97933,1.02908,0.99643,1.00583,1.00259,1,1.01429,0.99833,0.99213,0.99192,1.01714,0.9949,1.00138,1.01365,0.98837,0.99358,1.00383,1.00859,1.05233,0.96364,0.99632,1.00415,1,1.01576,1.07063,0.9899,1.01719,1.0056,1.00565,1.00915,0.99694,1.01325,1.02913,1,1.01659,1
"1967-03-13",0.98549,1.00314,0.98566,0.98551,0.99897,0.96023,1.02817,0.99332,0.98413,1.01222,0.99438,1.01538,0.99862,0.99495,1.00471,0.96767,0.99046,1.0017,0.99171,1,1,0.9814,1.18519,0.99483,0.95833,1.02041,0.99539,0.9805,0.97753,1.00654,1.0046,0.99346,0.99057,1.00251,1,0.99673
"1967-03-14",1.00402,0.98748,1.00727,0.99412,0.98437,1.07101,1.01712,0.98235,0.95968,0.99396,1.00565,0.99495,1.0083,1.01015,0.98126,0.99777,0.99807,0.98639,0.99443,1,1,1.00632,1.09375,1,1.00725,1.04,0.98457,0.98864,1.01724,1.02273,0.99542,1.00658,0.96667,1.00251,1.00233,0.99836
"1967-03-15",1.00267,0.99683,1.01444,0.98817,1.01058,0.97238,1.0101,1.02652,1.0084,1.00405,0.96629,1.0203,1.01372,1.01843,1,0.98214,0.99614,1.01609,1.01681,1,1.00369,0.99163,0.94286,1.00347,1.07914,1.07692,0.98433,0.99713,0.99153,0.98095,1,1.00654,1.02709,0.9975,1.02093,1.01149
"1967-03-16",1.00399,1.04293,1.00356,0.99701,1.02618,0.95455,1,1.03333,0.99167,1.02016,1.02907,1.01244,1.01894,1.02138,1.00716,0.99545,0.9845,1.0181,1.01102,0.98113,1.00123,1.0211,0.9697,1.00086,1.00333,0.97321,1.00637,1.01873,0.99715,0.99353,1.0046,0.98052,0.98801,1.01003,1.00683,1.00487
"1967-03-17",0.98278,0.99238,1,1.003,1,1.04762,1.00167,0.9871,1,1.00988,0.98305,0.99263,0.98805,1.01127,0.99526,0.98402,0.9685,1.00056,1.00817,1.03846,1.0049,1.02066,1.15625,0.99741,0.98339,0.98165,1.00316,1.00707,1,1.00326,0.99695,0.99338,1.01942,1.01985,1.01357,0.98869
